dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_s2_n,e7_s3_n,e7_champion,e7_s2_rank_gold,e7_s2_gold_n,e7_s2_near_n,e7_s2_other_n,e7_s2_gold,e7_s2_near,e7_s3_gold_n,e7_s3_near_n,e7_s3_other_n,e7_s3_gold,e7_s3_near,e7_champ_cluster,e7_champ_gold_jaccard,e7_rejected_gold,e7_rejected_near,e7_gold_in_s3_champ_near,e7_gold_in_s3_champ_other,v0_s3_gold,v0_champ_cluster,B06_disc_gold,B06_disc_near,B06_disc_gold_n,B06_sup_gold,B06_sup_near,B06_sup_gold_n,B06_sup_labels,B07_draft_gold,B07_draft_near,B07_diag_gold,B07_diag_near,B07_diag_labels,B01_top2_gold,B01_top2_near,APHHM_tree_gold,APHHM_tree_near,APHHM_final_gold,APHHM_final_near,APHHM_tree_n,APHHM_final_n,APHHM_final_labels,aligned_same_cluster_rank_flip,aligned_true_entrance_gap,baseline_hits_gold_cluster
mcr,mcr_200b,437,Hepatopulmonary syndrome,,,0,0,0,0,0,,51,5,Severe prosthesis-patient mismatch,,0,6,45,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Severe prosthesis–patient mismatch"", ""Heart failure with preserved ejection fraction""]",0,0,0,0,"[""Heart Failure with Preserved Ejection Fraction (HFpEF)"", ""Prosthetic Valve Dysfunction due to Patient-Prosthesis Mismatch""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,438,chemotherapy induced sclerosing cholangitis,,,1,1,0,1,0,,46,5,Sclerosing cholangitis due to paclitaxel,,0,20,26,0,1,0,4,1,0,1,near,0.333,0,1,0,0,0,near,1,1,3,1,1,1,"[""Drug-induced cholestasis"", ""Sclerosing cholangitis""]",0,1,0,1,"[""Chemotherapy-induced sclerosing cholangitis"", ""Drug-induced liver injury (paclitaxel and bevacizumab associated)""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,441,Dengue encephalitis,,,1,1,1,1,1,,51,5,Dengue encephalitis,4,1,9,41,1,1,1,3,1,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Dengue Encephalitis"", ""Acute Disseminated Encephalomyelitis""]",1,1,1,1,"[""Dengue Encephalitis"", ""Dengue Hemorrhagic Fever with Neurological Complications""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,442,Topical corticosteroid withdrawal,,,0,0,0,1,0,,50,5,Steroid-induced rosacea-like dermatitis,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Perioral dermatitis"", ""Steroid-induced rosacea-like dermatitis""]",0,1,0,1,"[""Perioral Dermatitis"", ""Topical Steroid Withdrawal""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,443,Thymoma,all_miss_but_recalled,,0,0,0,0,0,,47,5,Non-Hodgkin lymphoma,33,1,0,46,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Malignant Lymphoma"", ""Metastatic Lymph Node""]",0,0,0,0,"[""Metastatic lymph node"", ""Malignant lymphoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,444,Langerhans cell histiocytosis,,,1,1,1,1,1,,47,5,Langerhans cell histiocytosis,1,1,2,44,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,6,1,0,1,"[""Langerhans cell histiocytosis"", ""Myeloproliferative disorder""]",1,0,1,0,"[""Langerhans cell histiocytosis"", ""Infectious or inflammatory condition""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,445,Actinomycosis,,,0,0,0,0,0,,49,5,Chronic invasive fungal sinusitis,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Fungal sinusitis"", ""Allergic fungal sinusitis""]",0,0,0,0,"[""Invasive Fungal Sinusitis"", ""Chronic Rhinosinusitis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,448,thrombotic thrombocytopenic purpura,,,1,1,1,1,1,,59,5,Thrombotic Thrombocytopenic Purpura,1,1,3,55,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,3,1,0,1,"[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Ischemic Stroke""]",1,0,1,0,"[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Hemolytic Uremic Syndrome (HUS)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,450,lupus pneumonitis,,,0,0,0,0,0,,51,5,Neonatal Lupus,,0,2,49,0,1,0,1,4,0,1,near,0.333,0,0,0,0,0,near,0,1,0,0,1,0,"[""Neonatal Lupus"", ""Congenital Heart Block""]",0,1,0,1,"[""Neonatal Lupus Syndrome"", ""Congenital Heart Disease""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,451,Spontaneous pneumoperitoneum,,,0,1,1,1,0,,43,5,Idiopathic pneumoperitoneum,1,1,2,40,1,1,1,1,3,1,1,near,0.333,1,0,1,0,1,near,0,1,0,0,1,0,"[""Pneumoperitoneum of uncertain origin"", ""Perforated viscus""]",0,1,0,1,"[""Recurrent pneumoperitoneum of unclear etiology"", ""Perforated viscus""]",0,1,,,,,,,,1,0,0
mcr,mcr_200b,452,fibroadenoma,,,0,0,0,0,0,,50,5,Leiomyosarcoma,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Leiomyoma"", ""Anal fibroma""]",0,0,0,0,"[""Leiomyoma"", ""Fibrokeratoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,453,osteoblastoma,,,0,0,0,0,0,,49,5,Cemento-ossifying fibroma,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Cemento-ossifying fibroma"", ""Ossifying fibroma""]",0,0,0,0,"[""Cemento-ossifying fibroma"", ""Other benign bone tumors""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,454,Gastrointestinal stromal tumor,,,1,1,1,1,1,,43,5,Gastrointestinal Stromal Tumor (GIST),1,1,5,37,1,1,1,2,2,1,1,gold,0.75,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Gastrointestinal Stromal Tumor (GIST)"", ""Gastric Leiomyoma""]",1,0,1,0,"[""Gastrointestinal Stromal Tumor (GIST)"", ""Leiomyoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,455,uterine inversion,,,0,0,0,0,0,,48,5,Vaginal leiomyoma,,0,4,44,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,1,0,"[""Cervical Cancer"", ""Uterine Cancer""]",0,0,0,0,"[""Vaginal or Cervical Tumor"", ""Uterovaginal Anomaly with Hematocolpos or Hematometra""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,456,Ureteroarterial fistula,base_win_recall,,0,0,1,0,0,,48,5,Radiation cystitis,,0,3,45,0,1,0,2,3,0,1,other,0.0,0,1,0,0,0,other,1,1,3,1,1,1,"[""Ureteroarterial fistula"", ""Ureteroileal fistula""]",0,1,0,1,"[""Radiation-induced ureteral damage"", ""Ureteroileal fistula with recurrent hematuria""]",0,1,,,,,,,,0,1,1
mcr,mcr_200b,457,Ewing sarcoma,,,0,0,0,0,0,,45,5,Hemangiopericytoma,,0,4,41,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,0,0,"[""Hemangiopericytoma"", ""Meningioma""]",0,0,0,0,"[""Hemangiopericytoma"", ""Meningioma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,458,Lymphangioleiomyomatosis,base_win_rank,,0,0,0,1,1,,46,5,Birt-Hogg-Dube syndrome,1,1,0,45,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,1,0,1,"[""Birt-Hogg-Dube syndrome"", ""lymphangioleiomyomatosis""]",1,0,1,0,"[""Lymphangioleiomyomatosis (LAM)"", ""Birt-Hogg-Dube syndrome""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,459,Cavernous hemangioma,,,0,0,0,0,0,,48,5,Monostotic fibrous dysplasia,,0,2,46,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Fibrous dysplasia"", ""Ossifying fibroma""]",0,0,0,0,"[""Fibrous Dysplasia"", ""Other Bone Lesions (e.g. Osteoma, Osteoblastoma)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,460,Schistosomiasis,,,0,0,0,0,0,,60,5,empyema,,0,0,60,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Empyema"", ""Tuberculous pleurisy""]",0,0,0,0,"[""Empyema"", ""Tuberculosis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,461,dengue viral myositis,all_miss_but_recalled,,0,0,0,0,0,,55,5,Rhabdomyolysis,51,1,4,50,1,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,1,0,3,0,0,0,"[""Rhabdomyolysis"", ""Acute Kidney Injury""]",0,0,0,0,"[""Rhabdomyolysis"", ""Acute Kidney Injury (AKI)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,463,Femoral–facial syndrome,,,0,0,1,1,0,,51,5,Thanatophoric dysplasia,,0,26,25,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,near,0,1,0,0,1,0,"[""Femoral hypoplasia-unusual facies syndrome"", ""Thanatophoric dysplasia""]",0,1,0,1,"[""Femoral Hypoplasia-Unusual Facies Syndrome"", ""Skeletal Dysplasia (possibly Perinatal Hypophosphatasia)""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,464,ruptured popliteal artery aneurysm,base_win_rank,,0,0,1,1,1,,47,5,Popliteal artery aneurysm,1,1,5,41,1,1,1,1,3,1,1,gold,0.75,0,1,0,0,1,gold,1,0,3,1,0,1,"[""Ruptured popliteal artery aneurysm"", ""Hematoma""]",1,0,1,0,"[""Ruptured Popliteal Artery Aneurysm"", ""Deep Vein Thrombosis""]",1,1,,,,,,,,1,0,1
mcr,mcr_200b,465,congenital granular cell epulis,,,1,1,1,1,1,,48,5,Congenital epulis,,0,5,43,0,1,0,2,3,0,1,near,0.5,0,1,0,0,0,near,0,1,0,0,1,0,"[""Congenital Epulis"", ""Congenital Granular Cell Tumor""]",0,1,0,1,"[""Congenital Epulis"", ""Gingival Granular Cell Tumor""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,466,Basaloid squamous cell carcinoma,all_miss_but_recalled,,0,0,0,0,0,,51,5,Pilonidal sinus,5,1,3,47,1,1,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,1,3,0,0,0,"[""Pilonidal sinus"", ""Chronic wound""]",0,0,0,0,"[""Pilonidal Disease"", ""Chronic Dermatological Condition (e.g., Psoriasis)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,467,spinal epidural lipomatosis,,,1,1,1,1,1,,53,5,Spinal epidural lipomatosis,1,1,23,29,1,1,1,4,0,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,1,1,"[""Spinal epidural lipomatosis"", ""Lipomatous spinal epidural hematoma""]",1,1,1,1,"[""Spinal Epidural Lipomatosis"", ""Epidural Abscess""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,468,cryoglobulinemic vasculitis,,,0,0,0,0,0,,51,5,Primary Angiitis of the Central Nervous System,,0,1,50,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,near,0,1,0,0,1,0,"[""Cerebral Vasculitis"", ""Systemic Sclerosis with Central Nervous System Involvement""]",0,1,0,1,"[""Central Nervous System (CNS) Vasculitis"", ""Neurosarcoidosis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,469,mantle cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,53,5,Intraocular lymphoma,1,2,13,38,1,1,1,2,2,1,1,near,0.25,1,1,1,0,1,near,1,1,3,1,1,1,"[""Intraocular lymphoma"", ""Lymphoma""]",1,0,1,0,"[""Lymphoma"", ""Vogt-Koyanagi-Harada disease""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,470,cone-rod dystrophy,all_miss_but_recalled,,0,0,0,0,0,,46,5,Stargardt disease,7,1,13,32,1,1,1,3,1,1,1,other,0.0,1,1,0,1,1,other,1,1,3,1,0,1,"[""Stargardt disease"", ""Cone-rod dystrophy""]",1,0,1,0,"[""Stargardt disease"", ""Cone-rod dystrophy""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,471,stress-induced gastric ulcer,,,0,0,0,0,0,,50,5,Meckel's diverticulum,,0,8,42,0,1,0,2,3,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,1,0,"[""Peptic ulcer disease"", ""Mallory-Weiss syndrome""]",0,1,0,1,"[""Peptic Ulcer Disease"", ""Gastroesophageal Varices""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,473,keratoameloblastoma,all_miss_but_recalled,,0,0,0,0,0,,45,5,Unicystic Ameloblastoma,12,1,0,44,1,0,1,0,4,1,0,other,0.0,1,0,0,1,0,other,0,0,0,0,0,0,"[""unicystic ameloblastoma"", ""odontogenic keratocyst""]",0,0,0,0,"[""Unicystic Ameloblastoma"", ""Odontogenic Keratocyst""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,474,Neurenteric cyst,,,0,0,0,0,0,,52,5,Hemangioblastoma,,0,0,52,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Hemangioblastoma"", ""Meningioma""]",0,0,0,0,"[""Hemangioblastoma"", ""Meningioma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,475,Parsonage Turner Syndrome,,,0,0,0,0,0,,47,5,Anterior Interosseous Nerve Syndrome,,0,7,40,0,1,0,2,3,0,1,near,0.167,0,1,0,0,0,near,0,0,0,0,0,0,"[""Neuropathy of the anterior interosseous nerve"", ""Mononeuritis multiplex""]",0,1,0,1,"[""Anterior Interosseous Nerve Syndrome"", ""Mononeuropathy""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,477,Burkitt lymphoma,all_miss_but_recalled,,0,0,0,0,0,,50,5,Intussusception,3,2,0,48,1,0,1,0,4,1,0,other,0.0,1,0,0,1,0,other,0,0,0,0,0,0,"[""Intussusception"", ""Inflammatory bowel disease""]",0,0,0,0,"[""Intussusception"", ""Appendicitis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,478,toxic megacolon,,,0,0,0,0,0,,50,5,Campylobacter jejuni enteritis,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Campylobacter jejuni infection"", ""Infectious colitis""]",0,0,0,0,"[""Campylobacter jejuni infection"", ""Infectious colitis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,479,Extraskeletal myxoid chondrosarcoma,all_miss_but_recalled,,0,0,0,0,0,,44,5,Myxoid liposarcoma,11,2,28,14,1,1,1,1,3,1,1,near,0.25,1,0,1,0,1,near,0,1,0,0,1,0,"[""Myxoid Liposarcoma"", ""Myxofibrosarcoma""]",0,1,0,1,"[""Myxoid Liposarcoma"", ""Myxofibrosarcoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,480,Myasthenia gravis,all_miss_but_recalled,,0,0,0,0,0,,53,5,Transient Ischemic Attack,3,1,0,52,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,1,0,3,1,0,1,"[""Transient Ischemic Attack (TIA) of the vertebrobasilar system"", ""Myasthenia Gravis""]",0,0,0,0,"[""Transient Ischemic Attack of the Vertebrobasilar System"", ""Neurodegenerative Disease (e.g. Multiple System Atrophy)""]",0,0,,,,,,,,0,0,1
