case_key,family,arm,success,gold_exposure_hit,gold_top1,champion_label,runner_up_label,margin,requested_object,candidate_n,relation_n,relation_typing_success,cache_hit,error
MCR_v2_seq100/221,MCR,bounded_inheritance,True,False,False,Hodgkin lymphoma,Non-Hodgkin lymphoma,high,disease,6,3,True,False,
MCR_v2_seq100/222,MCR,exact_control,True,False,False,Invasive Breast Cancer,Invasive Breast Carcinoma,low,disease,6,0,True,False,
MCR_v2_seq100/222,MCR,generic_non_equivalence,True,False,False,Invasive Breast Cancer,Invasive Breast Carcinoma,low,disease,6,6,True,False,
MCR_v2_seq100/222,MCR,directional_relation,True,False,False,Invasive Breast Cancer,Invasive Breast Carcinoma,low,disease,6,6,True,False,
MCR_v2_seq100/222,MCR,bounded_inheritance,True,False,False,Invasive Breast Cancer,Invasive Breast Carcinoma,high,disease,6,6,True,False,
MCR_v2_seq100/226,MCR,exact_control,True,False,False,Tracheal carcinoid tumor,Carcinoid tumor,medium,disease,4,0,True,False,
MCR_v2_seq100/226,MCR,generic_non_equivalence,True,False,False,Tracheal carcinoid tumor,Carcinoid tumor,high,disease,4,2,True,False,
MCR_v2_seq100/226,MCR,directional_relation,True,False,False,Tracheal carcinoid tumor,Carcinoid tumor,high,disease,4,2,True,False,
MCR_v2_seq100/226,MCR,bounded_inheritance,True,False,False,Tracheal carcinoid tumor,Carcinoid tumor,high,disease,4,2,True,False,
MCR_v2_seq100/236,MCR,exact_control,True,True,False,Idiopathic eosinophilic mastitis,Eosinophilic mastitis,medium,disease,5,0,True,False,
MCR_v2_seq100/236,MCR,generic_non_equivalence,True,True,False,Idiopathic eosinophilic mastitis,Eosinophilic mastitis,high,disease,5,2,True,False,
MCR_v2_seq100/236,MCR,directional_relation,True,True,False,Idiopathic eosinophilic mastitis,Eosinophilic mastitis,low,disease,5,2,True,False,
MCR_v2_seq100/236,MCR,bounded_inheritance,True,True,False,Idiopathic eosinophilic mastitis,Eosinophilic mastitis,low,disease,5,2,True,False,
MCR_v2_seq100/237,MCR,exact_control,True,False,False,Osteoma,Maxillary Exostosis,medium,disease,5,0,True,False,
MCR_v2_seq100/237,MCR,generic_non_equivalence,True,False,False,Maxillary Exostosis,Odontoma,high,disease,5,2,True,False,
MCR_v2_seq100/237,MCR,directional_relation,True,False,False,Compound Odontoma,Odontoma,medium,disease,5,2,True,False,
MCR_v2_seq100/237,MCR,bounded_inheritance,True,False,False,Odontoma,Maxillary Exostosis,medium,disease,5,2,True,False,
MCR_v2_seq100/243,MCR,exact_control,True,False,False,Mixed germ cell tumor,Embryonal carcinoma,high,disease,5,0,True,False,
MCR_v2_seq100/243,MCR,generic_non_equivalence,True,False,False,Testicular cancer,Mixed germ cell tumor,medium,disease,5,1,True,False,
MCR_v2_seq100/243,MCR,directional_relation,True,False,False,Testicular cancer,Mixed germ cell tumor,medium,disease,5,1,True,False,
MCR_v2_seq100/243,MCR,bounded_inheritance,True,False,False,Mixed germ cell tumor,Embryonal carcinoma,high,disease,5,1,True,False,
MCR_v2_seq100/246,MCR,exact_control,True,False,False,Medulloblastoma,Pilocytic Astrocytoma,high,disease,5,0,True,False,
MCR_v2_seq100/246,MCR,generic_non_equivalence,True,False,False,Medulloblastoma,Pilocytic Astrocytoma,high,disease,5,1,True,False,
MCR_v2_seq100/246,MCR,directional_relation,True,False,False,Medulloblastoma,Pilocytic Astrocytoma,medium,disease,5,1,True,False,
MCR_v2_seq100/246,MCR,bounded_inheritance,True,False,False,Medulloblastoma,Pilocytic Astrocytoma,high,disease,5,1,True,False,
MCR_v2_seq100/247,MCR,exact_control,True,False,False,Brain metastasis,Leptomeningeal metastasis,high,complication,5,0,True,False,
MCR_v2_seq100/247,MCR,generic_non_equivalence,True,False,False,Brain metastasis,Leptomeningeal metastasis,high,disease,5,1,True,False,
MCR_v2_seq100/247,MCR,directional_relation,True,False,False,Brain metastasis,Leptomeningeal metastasis,high,complication,5,1,True,False,
MCR_v2_seq100/247,MCR,bounded_inheritance,True,False,False,Brain metastasis,Leptomeningeal metastasis,high,complication,5,1,True,False,
