slice_id,family,source_id,case_id,gold,logged_champion,n_occurrences,legacy_unsafe_merge_pairs,legacy_unsafe_merge_concepts,legacy_evidence_transfer_targets,legacy_foreign_support_spans,exact_minus_legacy_concepts,typed_relation_edges,legacy_gold_contaminated,exact_gold_contaminated,legacy_order_partition_changed,exact_order_partition_changed,legacy_score_top1,exact_score_top1,score_top1_flipped
MCR_seq200b,MCR,426,medcasereasoning__000426,cystoid macular oedema,Diabetic Macular Edema,10,0,0,0,0,0,0,False,False,False,False,Diabetic Macular Edema,Diabetic Macular Edema,False
MCR_seq200b,MCR,428,medcasereasoning__000428,Hairy cell leukemia,Pancytopenia,9,2,1,0,0,1,1,False,False,False,False,Immune Thrombocytopenia,Immune Thrombocytopenia,False
MCR_seq200b,MCR,430,medcasereasoning__000430,Atrial tachycardia,Mitral Isthmus Dependent Atrial Flutter,9,3,1,3,8,2,2,False,False,False,False,Mitral Isthmus Dependent Atrial Flutter,Atrial Fibrillation,True
MCR_seq200b,MCR,431,medcasereasoning__000431,congenital cytomegalovirus infection,Porencephaly,11,0,0,0,0,0,0,False,False,False,False,Porencephaly,Porencephaly,False
MCR_seq200b,MCR,432,medcasereasoning__000432,Rapidly involuting congenital hemangioma,Rapidly Involuting Congenital Hemangioma (RICH),8,0,0,0,0,0,0,False,False,False,False,Rapidly Involuting Congenital Hemangioma (RICH),Rapidly Involuting Congenital Hemangioma (RICH),False
MCR_seq200b,MCR,434,medcasereasoning__000434,multifocal diverticulitis,Ulcerative Colitis,9,0,0,0,0,0,0,False,False,False,False,Ulcerative Colitis,Ulcerative Colitis,False
MCR_seq200b,MCR,435,medcasereasoning__000435,cryptococcoma,Cerebral Toxoplasmosis,9,2,1,2,2,1,1,False,False,False,False,Cerebral Toxoplasmosis,Primary Central Nervous System Lymphoma,True
MCR_seq200b,MCR,436,medcasereasoning__000436,Renal artery aneurysm,Spontaneous renal hemorrhage,9,2,1,3,7,1,1,False,False,False,False,Spontaneous renal hemorrhage,Spontaneous renal hemorrhage,False
MCR_seq200b,MCR,437,medcasereasoning__000437,Hepatopulmonary syndrome,Heart Failure with Preserved Ejection Fraction,12,2,1,2,2,1,1,False,False,False,False,Heart Failure with Preserved Ejection Fraction,Heart Failure with Preserved Ejection Fraction,False
MCR_seq200b,MCR,438,medcasereasoning__000438,chemotherapy induced sclerosing cholangitis,Cholangitis,9,9,1,5,27,3,5,False,False,True,False,Cholangitis,Vanishing bile duct syndrome,True
MCR_seq200b,MCR,441,medcasereasoning__000441,Dengue encephalitis,Dengue Encephalitis,7,0,0,0,0,0,0,False,False,False,False,Dengue Encephalitis,Dengue Encephalitis,False
MCR_seq200b,MCR,442,medcasereasoning__000442,Topical corticosteroid withdrawal,steroid-induced rosacea-like dermatitis,9,0,0,0,0,0,0,False,False,False,False,perioral dermatitis,perioral dermatitis,False
MCR_seq200b,MCR,443,medcasereasoning__000443,Thymoma,Malignant Lymphoma,6,0,0,0,0,0,0,False,False,False,False,Malignant Lymphoma,Malignant Lymphoma,False
MCR_seq200b,MCR,444,medcasereasoning__000444,Langerhans cell histiocytosis,Langerhans cell histiocytosis,4,0,0,0,0,0,0,False,False,False,False,Langerhans cell histiocytosis,Langerhans cell histiocytosis,False
MCR_seq200b,MCR,445,medcasereasoning__000445,Actinomycosis,Chronic invasive fungal sinusitis,10,2,1,2,4,1,1,False,False,False,False,Chronic invasive fungal sinusitis,Invasive fungal sinusitis,True
MCR_seq200b,MCR,448,medcasereasoning__000448,thrombotic thrombocytopenic purpura,Thrombotic Thrombocytopenic Purpura (TTP),9,0,0,0,0,0,0,False,False,False,False,Thrombotic Thrombocytopenic Purpura (TTP),Thrombotic Thrombocytopenic Purpura (TTP),False
MCR_seq200b,MCR,450,medcasereasoning__000450,lupus pneumonitis,Neonatal Lupus,9,0,0,0,0,0,0,False,False,False,False,Neonatal Lupus,Neonatal Lupus,False
MCR_seq200b,MCR,451,medcasereasoning__000451,Spontaneous pneumoperitoneum,Recurrent pneumoperitoneum,8,3,1,3,10,2,2,False,False,False,False,Recurrent pneumoperitoneum,Chronic intestinal pseudo-obstruction,True
MCR_seq200b,MCR,452,medcasereasoning__000452,fibroadenoma,Fibroma,9,6,1,5,13,1,1,False,False,False,False,Fibroma,Leiomyoma,True
MCR_seq200b,MCR,453,medcasereasoning__000453,osteoblastoma,cemento-ossifying fibroma,3,0,0,0,0,0,0,False,False,False,False,cemento-ossifying fibroma,cemento-ossifying fibroma,False
MCR_seq200b,MCR,454,medcasereasoning__000454,Gastrointestinal stromal tumor,Gastrointestinal Stromal Tumor (GIST),9,0,0,0,0,0,0,False,False,False,False,Gastrointestinal Stromal Tumor (GIST),Gastrointestinal Stromal Tumor (GIST),False
MCR_seq200b,MCR,455,medcasereasoning__000455,uterine inversion,Uterovaginal prolapse,12,1,1,2,2,1,2,False,False,False,False,Uterovaginal prolapse,Uterovaginal prolapse,False
MCR_seq200b,MCR,456,medcasereasoning__000456,Ureteroarterial fistula,Radiation-induced hemorrhagic cystitis,11,4,2,4,6,2,2,False,False,False,False,Radiation-induced hemorrhagic cystitis,Radiation-induced hemorrhagic cystitis,False
MCR_seq200b,MCR,457,medcasereasoning__000457,Ewing sarcoma,Hemangiopericytoma,6,0,0,0,0,0,0,False,False,False,False,Hemangiopericytoma,Hemangiopericytoma,False
MCR_seq200b,MCR,458,medcasereasoning__000458,Lymphangioleiomyomatosis,Birt-Hogg-Dube syndrome,6,0,0,0,0,0,0,False,False,False,False,Birt-Hogg-Dube syndrome,Birt-Hogg-Dube syndrome,False
MCR_seq200b,MCR,459,medcasereasoning__000459,Cavernous hemangioma,Fibrous Dysplasia,5,0,0,0,0,0,0,False,False,False,False,Fibrous Dysplasia,Fibrous Dysplasia,False
MCR_seq200b,MCR,460,medcasereasoning__000460,Schistosomiasis,Bronchopleural fistula,9,0,0,0,0,0,0,False,False,False,False,Bronchopleural fistula,Bronchopleural fistula,False
MCR_seq200b,MCR,461,medcasereasoning__000461,dengue viral myositis,Rhabdomyolysis,8,0,0,0,0,0,0,False,False,False,False,Sepsis,Sepsis,False
MCR_seq200b,MCR,463,medcasereasoning__000463,Femoral–facial syndrome,Femoral hypoplasia-unusual facies syndrome,8,0,0,0,0,0,0,False,False,False,False,Femoral hypoplasia-unusual facies syndrome,Femoral hypoplasia-unusual facies syndrome,False
MCR_seq200b,MCR,464,medcasereasoning__000464,ruptured popliteal artery aneurysm,Popliteal artery aneurysm,10,3,1,4,10,1,1,True,False,False,False,Popliteal artery aneurysm,Popliteal artery aneurysm,False
MCR_seq200b,MCR,465,medcasereasoning__000465,congenital granular cell epulis,Congenital Epulis,6,0,0,0,0,0,0,False,False,False,False,Congenital Granular Cell Tumor,Congenital Granular Cell Tumor,False
MCR_seq200b,MCR,466,medcasereasoning__000466,Basaloid squamous cell carcinoma,Pilonidal disease,10,1,1,0,0,1,1,False,False,False,False,Chronic pressure ulcer,Chronic pressure ulcer,False
MCR_seq200b,MCR,467,medcasereasoning__000467,spinal epidural lipomatosis,Spinal Cord Compression,7,0,0,0,0,0,0,False,False,False,False,Spinal Cord Compression,Spinal Cord Compression,False
MCR_seq200b,MCR,468,medcasereasoning__000468,cryoglobulinemic vasculitis,Central nervous system vasculitis,9,2,1,3,6,1,1,False,False,False,False,Central nervous system vasculitis,Central nervous system vasculitis,False
MCR_seq200b,MCR,469,medcasereasoning__000469,mantle cell lymphoma,Lymphoma,10,2,1,3,7,1,1,False,False,False,False,Lymphoma,vogt-koyanagi-harada disease,True
MCR_seq200b,MCR,470,medcasereasoning__000470,cone-rod dystrophy,Cone-rod dystrophy,9,0,0,0,0,0,0,False,False,False,False,Cone-rod dystrophy,Cone-rod dystrophy,False
MCR_seq200b,MCR,471,medcasereasoning__000471,stress-induced gastric ulcer,Gastritis,14,0,0,0,0,0,0,False,False,False,False,Gastritis,Gastritis,False
MCR_seq200b,MCR,473,medcasereasoning__000473,keratoameloblastoma,Odontogenic Keratocyst,6,0,0,0,0,0,0,False,False,False,False,Odontogenic Keratocyst,Odontogenic Keratocyst,False
MCR_seq200b,MCR,474,medcasereasoning__000474,Neurenteric cyst,Hemangioblastoma,9,0,0,0,0,0,0,False,False,False,False,Hemangioblastoma,Hemangioblastoma,False
MCR_seq200b,MCR,475,medcasereasoning__000475,Parsonage Turner Syndrome,Anterior Interosseous Nerve Syndrome,5,0,0,0,0,0,1,False,False,False,False,Anterior Interosseous Nerve Syndrome,Anterior Interosseous Nerve Syndrome,False
MCR_seq200b,MCR,477,medcasereasoning__000477,Burkitt lymphoma,Intussusception,8,0,0,0,0,0,0,False,False,False,False,Inflammatory Bowel Disease,Inflammatory Bowel Disease,False
MCR_seq200b,MCR,478,medcasereasoning__000478,toxic megacolon,Campylobacter jejuni infection,7,0,0,0,0,0,0,False,False,False,False,Inflammatory bowel disease,Inflammatory bowel disease,False
MCR_seq200b,MCR,479,medcasereasoning__000479,Extraskeletal myxoid chondrosarcoma,Myxoid Liposarcoma,9,0,0,0,0,0,0,False,False,False,False,Myxoid Liposarcoma,Myxoid Liposarcoma,False
MCR_seq200b,MCR,480,medcasereasoning__000480,Myasthenia gravis,Transient Ischemic Attack of the Vertebrobasilar System,8,3,1,3,5,2,3,False,False,False,False,Transient Ischemic Attack of the Vertebrobasilar System,Vertebrobasilar Insufficiency,True
